country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,36.26195,33.7273,303.48,0.46,0.47,2024-10-08,3,N20,VIIRS,n,2.0NRT,292.63,1.0,N
TUR,36.26617,33.72871,302.48,0.46,0.47,2024-10-08,3,N20,VIIRS,n,2.0NRT,290.84,0.35,N
TUR,36.73125,36.20831,305.24,0.61,0.53,2024-10-08,3,N20,VIIRS,n,2.0NRT,291.54,2.25,N
TUR,36.74389,36.19888,307.0,0.61,0.53,2024-10-08,3,N20,VIIRS,n,2.0NRT,290.57,2.25,N
TUR,36.96375,35.45155,302.39,0.55,0.51,2024-10-08,3,N20,VIIRS,n,2.0NRT,291.68,1.17,N
TUR,37.12355,41.68253,298.98,0.58,0.7,2024-10-08,3,N20,VIIRS,n,2.0NRT,285.39,1.54,N
TUR,37.12541,41.67636,312.79,0.58,0.7,2024-10-08,3,N20,VIIRS,n,2.0NRT,285.83,2.38,N
TUR,37.57013,38.42611,297.01,0.38,0.59,2024-10-08,3,N20,VIIRS,n,2.0NRT,282.58,0.39,N
TUR,37.57291,38.42799,301.32,0.38,0.59,2024-10-08,3,N20,VIIRS,n,2.0NRT,281.94,0.65,N
TUR,37.71047,38.16589,298.59,0.37,0.58,2024-10-08,3,N20,VIIRS,n,2.0NRT,280.73,2.01,N
TUR,37.75613,38.48461,312.54,0.38,0.59,2024-10-08,3,N20,VIIRS,n,2.0NRT,285.58,1.86,N
TUR,37.75976,38.48412,304.74,0.38,0.59,2024-10-08,3,N20,VIIRS,n,2.0NRT,285.9,0.78,N
TUR,37.77009,27.43848,302.27,0.39,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,291.03,0.68,N
TUR,37.77889,38.73455,298.3,0.39,0.59,2024-10-08,3,N20,VIIRS,n,2.0NRT,283.27,0.61,N
TUR,37.7799,38.73077,296.6,0.39,0.59,2024-10-08,3,N20,VIIRS,n,2.0NRT,281.94,0.61,N
TUR,37.78531,38.35199,297.57,0.37,0.58,2024-10-08,3,N20,VIIRS,n,2.0NRT,282.25,0.28,N
TUR,37.86425,29.37118,303.13,0.42,0.38,2024-10-08,3,N20,VIIRS,n,2.0NRT,287.75,0.94,N
TUR,37.89786,30.49359,295.95,0.46,0.39,2024-10-08,3,N20,VIIRS,n,2.0NRT,285.31,0.87,N
TUR,38.06315,40.9088,309.39,0.5,0.66,2024-10-08,3,N20,VIIRS,n,2.0NRT,282.81,2.03,N
TUR,38.06373,40.88447,297.64,0.5,0.66,2024-10-08,3,N20,VIIRS,n,2.0NRT,283.81,2.38,N
TUR,38.06471,40.90339,313.2,0.5,0.66,2024-10-08,3,N20,VIIRS,n,2.0NRT,282.56,3.57,N
TUR,38.06538,40.87875,296.27,0.5,0.66,2024-10-08,3,N20,VIIRS,n,2.0NRT,283.31,2.33,N
TUR,38.06697,40.87328,325.09,0.5,0.65,2024-10-08,3,N20,VIIRS,n,2.0NRT,284.72,2.33,N
TUR,38.07104,40.88147,317.57,0.5,0.66,2024-10-08,3,N20,VIIRS,n,2.0NRT,282.92,2.33,N
TUR,38.29308,36.9427,296.52,0.61,0.54,2024-10-08,3,N20,VIIRS,n,2.0NRT,279.4,0.62,N
TUR,38.29585,36.9448,299.2,0.61,0.53,2024-10-08,3,N20,VIIRS,n,2.0NRT,279.41,0.95,N
TUR,38.42796,27.21742,319.31,0.39,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,291.65,1.98,N
TUR,38.4551,27.26081,306.81,0.39,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,291.19,0.6,N
TUR,38.66078,30.61689,308.0,0.45,0.39,2024-10-08,3,N20,VIIRS,n,2.0NRT,284.49,0.84,N
TUR,38.66336,39.23138,296.31,0.39,0.6,2024-10-08,3,N20,VIIRS,n,2.0NRT,282.23,2.17,N
TUR,38.68014,27.76727,299.28,0.39,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,287.64,0.39,N
TUR,38.73703,26.94855,309.62,0.38,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,292.12,1.79,N
TUR,38.73772,26.94418,326.82,0.38,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,294.78,1.79,N
TUR,38.73978,26.93108,330.05,0.38,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,293.72,3.43,N
TUR,38.74151,26.96334,315.7,0.38,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,290.73,0.81,N
TUR,38.74306,26.93192,303.89,0.38,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,290.06,0.71,N
TUR,38.74754,26.9467,307.63,0.38,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,289.69,0.84,N
TUR,38.75219,26.93881,306.18,0.38,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,290.11,0.71,N
TUR,39.11199,27.59394,306.34,0.39,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,289.99,0.79,N
TUR,39.11357,27.52103,299.26,0.39,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,288.18,0.85,N
TUR,39.11499,27.51225,300.01,0.39,0.36,2024-10-08,3,N20,VIIRS,n,2.0NRT,287.91,0.5,N
