country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
TUR,38.658,30.62281,295.18,0.73,0.76,2024-10-09,100,N,VIIRS,n,2.0NRT,284.19,1.75,N
TUR,39.48585,30.03926,299.05,0.64,0.72,2024-10-09,100,N,VIIRS,n,2.0NRT,282.89,1.36,N
TUR,39.86287,26.24636,298.38,0.41,0.61,2024-10-09,100,N,VIIRS,n,2.0NRT,287.12,0.67,N
TUR,39.8642,26.24167,299.03,0.41,0.61,2024-10-09,100,N,VIIRS,n,2.0NRT,287.64,0.67,N
TUR,41.01852,28.55115,296.65,0.49,0.65,2024-10-09,100,N,VIIRS,n,2.0NRT,286.57,1.1,N
TUR,41.17476,32.63312,295.42,0.75,0.77,2024-10-09,100,N,VIIRS,n,2.0NRT,284.68,1.37,N
TUR,41.25723,31.4273,295.28,0.66,0.73,2024-10-09,100,N,VIIRS,n,2.0NRT,284.28,1.06,N
TUR,41.26027,31.42624,297.42,0.66,0.73,2024-10-09,100,N,VIIRS,n,2.0NRT,284.27,2.08,N
TUR,38.73525,26.94477,307.9,0.48,0.64,2024-10-09,102,N,VIIRS,n,2.0NRT,290.93,1.29,N
TUR,38.73815,26.94691,305.99,0.48,0.64,2024-10-09,102,N,VIIRS,n,2.0NRT,291.32,1.76,N
TUR,38.74086,26.94767,300.87,0.48,0.64,2024-10-09,102,N,VIIRS,n,2.0NRT,290.33,1.29,N
TUR,38.74382,26.94958,314.21,0.48,0.64,2024-10-09,102,N,VIIRS,n,2.0NRT,290.25,1.76,N
TUR,38.74649,26.95049,316.08,0.48,0.64,2024-10-09,102,N,VIIRS,n,2.0NRT,289.57,1.29,N
TUR,39.86474,26.24561,312.4,0.41,0.61,2024-10-09,102,N,VIIRS,n,2.0NRT,289.47,1.14,N
TUR,37.1486,41.70666,335.24,0.74,0.76,2024-10-09,902,N,VIIRS,l,2.0NRT,306.84,6.61,D
TUR,37.195,42.04192,354.42,0.71,0.75,2024-10-09,902,N,VIIRS,n,2.0NRT,306.49,18.35,D
TUR,37.19676,42.04241,356.72,0.71,0.75,2024-10-09,902,N,VIIRS,n,2.0NRT,305.82,13.57,D
TUR,37.19741,42.04942,367.0,0.71,0.75,2024-10-09,902,N,VIIRS,h,2.0NRT,309.69,24.3,D
TUR,37.19913,42.04993,355.24,0.71,0.75,2024-10-09,902,N,VIIRS,n,2.0NRT,309.53,13.57,D
TUR,37.7014,40.82382,353.58,0.79,0.78,2024-10-09,902,N,VIIRS,n,2.0NRT,304.99,27.17,D
TUR,37.70259,40.82293,353.4,0.79,0.78,2024-10-09,902,N,VIIRS,n,2.0NRT,305.4,44.74,D
TUR,37.70411,40.83211,346.69,0.79,0.78,2024-10-09,902,N,VIIRS,n,2.0NRT,302.27,27.17,D
TUR,37.70535,40.8312,345.39,0.79,0.78,2024-10-09,902,N,VIIRS,n,2.0NRT,300.88,40.31,D
TUR,37.99571,40.71032,339.48,0.78,0.78,2024-10-09,902,N,VIIRS,n,2.0NRT,303.23,3.69,D
TUR,37.99686,40.7048,333.37,0.78,0.78,2024-10-09,902,N,VIIRS,n,2.0NRT,300.9,2.04,D
TUR,38.00281,40.72258,330.47,0.78,0.78,2024-10-09,902,N,VIIRS,l,2.0NRT,304.13,11.19,D
TUR,38.00851,40.72511,349.72,0.78,0.78,2024-10-09,902,N,VIIRS,n,2.0NRT,305.27,11.88,D
TUR,38.06708,41.0095,355.0,0.75,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,305.1,9.59,D
TUR,38.08476,41.0061,333.35,0.75,0.77,2024-10-09,902,N,VIIRS,l,2.0NRT,304.31,4.03,D
TUR,38.0871,40.99907,333.12,0.75,0.77,2024-10-09,902,N,VIIRS,l,2.0NRT,306.06,5.79,D
TUR,38.08807,40.97837,336.32,0.75,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,305.03,4.57,D
TUR,38.09233,40.98136,336.17,0.75,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,304.59,5.63,D
TUR,38.14164,40.90321,333.91,0.76,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,305.0,15.7,D
TUR,38.14425,40.9013,367.0,0.76,0.77,2024-10-09,902,N,VIIRS,h,2.0NRT,309.46,28.09,D
TUR,38.14856,40.90039,367.0,0.76,0.77,2024-10-09,902,N,VIIRS,h,2.0NRT,305.8,15.7,D
TUR,38.1557,41.27676,344.39,0.73,0.76,2024-10-09,902,N,VIIRS,n,2.0NRT,305.53,8.72,D
TUR,38.15814,40.90571,344.55,0.76,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,305.15,14.36,D
TUR,38.15851,41.28069,335.26,0.73,0.76,2024-10-09,902,N,VIIRS,l,2.0NRT,305.27,7.65,D
TUR,38.16076,40.90368,343.81,0.76,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,305.14,12.2,D
TUR,38.16081,40.91387,357.03,0.76,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,307.36,29.53,D
TUR,38.16349,40.91187,367.0,0.76,0.77,2024-10-09,902,N,VIIRS,h,2.0NRT,305.45,12.2,D
TUR,38.16489,40.90241,367.0,0.76,0.77,2024-10-09,902,N,VIIRS,h,2.0NRT,305.97,14.36,D
TUR,38.16742,40.90012,355.19,0.76,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,304.63,12.2,D
TUR,38.20592,40.80288,353.29,0.76,0.77,2024-10-09,902,N,VIIRS,n,2.0NRT,305.91,12.68,D
TUR,39.08988,42.56709,342.59,0.59,0.7,2024-10-09,902,N,VIIRS,n,2.0NRT,303.63,4.88,D
TUR,39.75713,42.97289,334.25,0.54,0.68,2024-10-09,902,N,VIIRS,n,2.0NRT,300.8,2.81,D
TUR,39.76047,42.97178,332.72,0.54,0.68,2024-10-09,902,N,VIIRS,n,2.0NRT,299.92,3.37,D
TUR,39.98373,44.26394,336.67,0.46,0.64,2024-10-09,902,N,VIIRS,n,2.0NRT,299.6,7.21,D
TUR,36.31522,36.29556,338.09,0.4,0.37,2024-10-09,1043,N,VIIRS,n,2.0NRT,311.21,3.01,D
TUR,36.31861,36.29486,341.62,0.4,0.37,2024-10-09,1043,N,VIIRS,n,2.0NRT,311.14,2.67,D
TUR,36.322,36.29416,331.88,0.4,0.37,2024-10-09,1043,N,VIIRS,l,2.0NRT,305.87,2.67,D
TUR,36.32771,33.89167,332.21,0.38,0.36,2024-10-09,1043,N,VIIRS,n,2.0NRT,305.71,2.41,D
TUR,36.32838,33.89594,335.73,0.38,0.36,2024-10-09,1043,N,VIIRS,n,2.0NRT,307.37,2.41,D
TUR,36.72858,36.21135,339.72,0.4,0.37,2024-10-09,1043,N,VIIRS,n,2.0NRT,305.03,3.92,D
TUR,36.73197,36.21066,337.24,0.4,0.37,2024-10-09,1043,N,VIIRS,n,2.0NRT,305.05,4.31,D
TUR,36.95743,36.62209,348.07,0.42,0.37,2024-10-09,1043,N,VIIRS,n,2.0NRT,312.28,5.12,D
TUR,36.96851,40.0894,337.65,0.57,0.43,2024-10-09,1043,N,VIIRS,l,2.0NRT,311.74,12.62,D
TUR,36.96984,40.08902,340.48,0.57,0.43,2024-10-09,1043,N,VIIRS,n,2.0NRT,314.5,13.56,D
TUR,37.00911,37.9713,336.07,0.46,0.39,2024-10-09,1043,N,VIIRS,n,2.0NRT,309.25,2.46,D
